276,0.2246376811594203,0.04710144927536232,16,8
521,0.32653061224489793,0.00816326530612245,20,5
676,0.4258064516129032,0.012903225806451613,13,12
867,0.3612565445026178,0.04712041884816754,8,17
1097,0.3521739130434783,0.030434782608695653,9,16
1276,0.39664804469273746,0.027932960893854747,5,20
